n 		 spin_accpt		Ecalc		 Mabs_calc
5311		561577		-500.494069		189.801544
5321		582300		-490.078557		177.536929
5331		575652		-493.941099		181.000188
5341		586948		-489.184048		162.305935
5351		567978		-498.502710		196.875350
5361		575278		-495.717217		179.415035
5371		596570		-486.226773		159.626513
5381		586593		-490.921390		179.863594
5391		584429		-492.606196		174.054164
5401		571027		-500.448065		185.134234
5411		606021		-483.220846		159.016448
5421		582548		-495.479063		180.100350
5431		582019		-496.763027		193.992267
5441		581467		-497.476934		185.003492
5451		595048		-490.913227		175.827188
5461		597049		-490.095587		171.822011
5471		599175		-490.040578		165.039664
5481		598540		-491.325670		182.792556
5491		596331		-492.315425		179.161537
5501		597741		-491.998546		174.070169
5511		611104		-486.352386		168.525857
5521		594039		-494.625611		183.574715
5531		608212		-488.873621		165.932020
5541		608220		-489.520303		172.553691
5551		594740		-496.265177		187.056747
5561		611198		-489.925553		162.473656
5571		606371		-491.179321		176.989050
5581		586406		-501.153915		199.469271
5591		621022		-485.827222		164.243964
5601		605047		-494.364578		172.788074
5611		600663		-497.063625		187.410087
5621		599171		-497.996798		191.504714
5631		601886		-497.044219		185.007281
5641		598087		-499.397270		197.531998
5651		598640		-500.425411		191.503097
5661		612866		-493.257728		177.270094
5671		630757		-485.973550		154.507142
5681		599233		-500.855483		194.733322
5691		613882		-495.156563		182.691970
5701		648903		-478.897737		144.554990
5711		607950		-498.767992		191.950271
5721		630291		-488.674008		161.511973
5731		627145		-490.297679		174.642820
5741		625157		-491.774255		173.486849
5751		611611		-498.322379		180.786298
5761		613282		-498.644680		186.248568
5771		631707		-490.188875		171.202218
5781		635976		-488.762498		171.354783
5791		628028		-492.960801		175.899499
5801		639922		-488.126185		167.960696
5811		636432		-489.674755		170.120117
5821		618162		-499.175399		180.673767
5831		640709		-488.921283		167.627165
5841		630456		-494.177709		181.769560
5851		622098		-498.922577		187.094856
5861		633702		-493.640676		178.955810
5871		641048		-491.208993		173.496508
5881		631821		-495.221901		183.379697
5891		636611		-493.565099		176.975047
5901		649984		-488.193188		175.217760
5911		640282		-493.553037		180.080189
5921		652104		-488.769465		165.247762
5931		646902		-492.136233		172.813691
5941		641124		-494.763171		182.865848
5951		649508		-491.706268		165.817510
5961		639275		-495.820164		187.609461
5971		641920		-494.840395		182.942891
5981		634838		-499.276375		192.775456
5991		650809		-491.879820		177.710232
6001		648586		-493.958340		178.906849
6011		654338		-491.962735		170.494427
6021		663124		-488.261086		162.264076
6031		644548		-496.628088		180.747803
6041		656131		-492.722397		175.960934
6051		643379		-498.991241		192.834903
6061		648600		-496.954958		185.911236
6071		628602		-505.808598		206.724428
6081		664056		-490.761388		175.183687
6091		651148		-497.248399		182.775899
6101		661066		-492.837895		179.869202
6111		653316		-496.968090		187.139584
6121		654749		-497.317432		184.051626
6131		649817		-498.785190		186.920568
6141		667075		-492.400586		170.933398
6151		662852		-494.194765		186.890587
6161		670309		-492.992047		176.107775
6171		674640		-490.704262		176.419057
6181		669046		-494.020385		178.018120
6191		683692		-488.096915		166.285253
6201		681699		-488.943074		167.083051
6211		676273		-491.924006		177.657704
6221		663845		-497.361839		186.428227
6231		666217		-496.598299		181.993580
6241		679898		-491.411633		174.218875
6251		679043		-491.817629		177.653495
6261		686445		-489.589522		176.041207
6271		674486		-495.595599		184.814862
6281		677169		-495.044101		175.221462
6291		673787		-496.331903		187.132411
6301		683019		-492.834788		183.322330
6311		677635		-495.626050		187.275234
6321		662741		-502.477456		196.365449
6331		689862		-491.430106		173.952298
6341		675943		-498.098723		191.538243
6351		685613		-494.313966		183.594395
6361		690596		-493.027511		177.505424
6371		689507		-493.671951		176.884633
6381		674073		-500.027582		195.034321
6391		679194		-499.145674		186.405883
6401		717254		-482.278394		151.260428
6411		674414		-502.179379		190.753393
6421		699691		-491.349011		177.072419
6431		729679		-479.381123		147.825533
6441		695285		-494.597112		177.909020
6451		681251		-501.050380		195.704232
6461		684716		-499.585204		189.003250
6471		703878		-491.741616		176.215732
6481		690302		-498.519364		198.148434
6491		697855		-495.905716		190.647050
6501		720507		-486.353484		161.535764
6511		706572		-493.003225		175.671633
6521		702684		-494.753565		179.720902
6531		690541		-500.504670		190.005512
6541		678535		-505.384498		207.416297
6551		693112		-499.692871		189.290490
6561		691453		-501.452827		191.417162
6571		706514		-494.906103		180.435246
6581		715519		-491.630451		182.014284
6591		707883		-495.159460		181.133971
6601		708528		-495.769126		190.476594
6611		707669		-496.379973		185.546816
6621		704847		-497.921160		190.559432
6631		723693		-491.388931		168.093500
6641		714204		-496.009637		186.837524
6651		699558		-501.668922		194.756578
6661		706030		-498.712506		191.574538
6671		737084		-487.661220		173.710088
6681		715306		-495.959886		184.968119
6691		748522		-483.221641		161.800628
6701		738653		-488.407103		171.827787
6711		718868		-496.774847		186.882432
6721		750023		-484.594554		159.331052
6731		724631		-495.003417		184.434111
6741		715823		-499.803590		189.489690
6751		715643		-499.770701		188.120575
6761		733241		-492.873835		180.157669
6771		732516		-493.549550		180.978881
6781		717484		-500.143932		194.563044
6791		736881		-492.156089		178.161685
6801		767494		-481.516836		145.044258
6811		736332		-493.865218		183.857877
6821		699617		-508.238675		213.814397
6831		771056		-481.196311		159.834285
6841		742540		-492.796960		179.135799
6851		733373		-496.152970		187.438038
6861		741176		-493.782830		177.696254
6871		739836		-495.562218		183.800611
6881		718207		-503.598896		200.201715
6891		730007		-500.263532		192.071978
6901		753702		-490.732937		172.905956
6911		746493		-494.051223		175.872088
6921		744373		-495.452102		181.365121
6931		753304		-492.367624		174.828740
6941		741193		-497.262066		181.763723
6951		745139		-496.351604		183.621925
6961		753812		-493.768711		172.652205
6971		760074		-491.306843		174.209152
6981		777358		-484.491620		162.975505
6991		739085		-500.498927		188.201974
7001		764132		-491.317240		178.105985
7011		737566		-501.673370		201.069462
7021		751052		-496.631249		188.571713
7031		746589		-499.010667		190.196843
7041		758331		-494.679165		177.844624
7051		757824		-495.503049		184.491561
7061		761625		-494.954822		179.920691
7071		787003		-485.737802		163.768915
7081		773517		-490.531281		169.060867
7091		771309		-492.173177		176.583557
7101		747699		-500.624701		194.069286
7111		746549		-502.385037		196.661792
7121		779025		-490.678276		170.132566
7131		771519		-493.734399		182.702566
7141		760385		-497.945386		183.004341
7151		751976		-501.989092		195.986855
7161		792031		-487.047060		166.096076
7171		771410		-495.045600		178.452378
7181		782742		-491.121014		174.716613
7191		789560		-489.559171		169.645946
7201		788496		-489.868629		173.046799
7211		780675		-493.057828		181.459437
7221		777697		-494.569173		184.559479
7231		765201		-499.763242		190.884802
7241		805781		-485.325784		161.380749
7251		784433		-493.801131		173.157082
7261		766702		-500.039664		196.534637
7271		769517		-499.921881		190.417824
7281		787132		-493.862931		179.236094
7291		766240		-501.396791		191.844740
7301		799664		-490.373374		171.392686
7311		790977		-493.041171		176.452742
7321		802874		-489.305833		171.228794
7331		808067		-488.049107		169.137362
7341		791768		-493.939245		179.509331
7351		793081		-493.985036		184.770507
7361		801645		-492.341258		171.916859
7371		802057		-491.896351		174.943698
7381		786109		-497.594906		191.184121
7391		799560		-493.791368		173.945068
7401		795637		-495.600054		184.333198
7411		806628		-492.183511		180.302523
7421		801621		-494.606657		178.669991
7431		814944		-489.502355		170.746333
7441		804626		-493.675581		178.713883
7451		815413		-490.000268		172.898134
7461		828165		-486.342313		164.663718
7471		804163		-495.065185		183.962789
7481		812278		-492.807379		178.158000
7491		801157		-497.411294		186.737418
7501		824298		-489.306492		171.966404
7511		798208		-498.730928		190.279324
7521		818873		-491.668129		176.644329
7531		808200		-496.128535		186.573363
7541		814977		-493.938204		174.648190
7551		817563		-493.417561		177.288041
7561		813938		-495.046158		180.733765
7571		804452		-498.726192		194.486065
7581		821287		-493.123335		176.772985
7591		827969		-491.257542		177.581610
7601		836320		-488.420471		170.028154
7611		798165		-502.744974		197.517278
7621		845492		-485.995539		161.399554
7631		813165		-497.920063		185.712751
7641		829498		-492.228766		179.528334
7651		818453		-496.567769		189.661482
7661		807064		-500.713745		195.210286
7671		838254		-490.673445		176.246643
7681		834483		-492.761359		178.724385
7691		838721		-491.037316		177.005331
7701		829645		-494.632385		182.358914
7711		822942		-497.094022		188.874076
7721		820122		-498.304883		189.990416
7731		831120		-495.321174		183.769499
7741		828698		-496.565302		184.605348
7751		841357		-492.827764		181.092504
7761		843531		-491.737147		176.598119
7771		842410		-492.441642		174.963583
7781		837919		-495.201645		176.342115
7791		859956		-487.793095		169.743550
7801		840235		-494.911934		181.063710
7811		866450		-486.082704		169.531942
7821		843528		-494.454418		184.698888
7831		853394		-491.979058		172.803218
7841		863214		-488.749904		165.323811
7851		852258		-492.606802		180.820278
7861		863620		-488.818725		170.986134
7871		840890		-497.653157		185.150807
7881		866137		-488.615150		165.952798
7891		868095		-488.495755		166.145482
7901		874709		-487.294267		170.398431
7911		847750		-496.304892		184.279863
7921		857645		-493.106931		177.358162
7931		874220		-488.578489		166.346236
7941		858891		-494.117617		177.603325
7951		851343		-496.295309		185.569865
7961		865454		-492.212536		178.614998
7971		847066		-498.974784		187.904403
7981		873793		-490.375141		173.989726
7991		885355		-485.809035		167.323739
8001		847983		-499.407074		193.675541
8011		873090		-491.633504		176.449132
8021		862007		-495.538711		180.482733
8031		865962		-494.749346		174.900012
8041		875269		-491.776645		172.908345
8051		856120		-497.891939		187.746615
8061		870387		-493.913906		180.198487
8071		865708		-496.097634		180.251766
8081		873388		-494.089840		185.976488
8091		871272		-494.643925		182.474107
8101		877037		-493.647204		182.899889
8111		853343		-501.887807		196.973000
8121		878124		-493.611624		184.296515
8131		862194		-499.206986		183.364408
8141		855928		-501.418990		195.102813
8151		865907		-498.887989		190.034106
8161		896609		-489.102316		172.021811
8171		860402		-501.215029		193.970138
8181		904029		-487.429899		168.068696
8191		882483		-495.078012		183.004761
