n                   spin_accpt          Ecalc                Mabs_calc          
14621	4098	-798.885712	399.716572
14641	4222	-798.838331	399.705621
14661	4300	-798.894209	399.718573
14681	4252	-798.848852	399.705333
14701	4334	-798.815319	399.698660
14721	4130	-798.882685	399.716324
14741	4316	-798.857337	399.709246
14761	4160	-798.918230	399.724544
14781	4143	-798.970841	399.738854
14801	4242	-798.860077	399.709479
14821	4166	-798.889953	399.715674
14841	4478	-798.765582	399.685331
14861	4238	-798.887827	399.715362
14881	4214	-798.925072	399.726228
14901	4196	-798.924636	399.726193
14921	4294	-798.858253	399.709805
14941	4339	-798.838900	399.704705
14961	4520	-798.827618	399.700421
14981	4276	-798.921567	399.724184
15001	4310	-798.924872	399.727085
15021	4401	-798.869849	399.712935
15041	4350	-798.862576	399.709993
15061	4344	-798.816015	399.698028
15081	4338	-798.868775	399.711955
15101	4252	-798.872657	399.713794
15121	4339	-798.892930	399.717479
15141	4320	-798.870352	399.712569
15161	4394	-798.853374	399.707539
15181	4304	-798.870430	399.712799
15201	4492	-798.851918	399.707125
15221	4472	-798.864201	399.710663
15241	4498	-798.803491	399.693983
15261	4610	-798.824454	399.699233
15281	4371	-798.917087	399.724494
15301	4523	-798.795111	399.692177
15321	4552	-798.849945	399.707721
15341	4582	-798.806597	399.695457
15361	4476	-798.902415	399.720331
15381	4516	-798.858332	399.708602
15401	4500	-798.810986	399.697682
15421	4608	-798.802153	399.694183
15441	4476	-798.914837	399.723464
15461	4484	-798.890887	399.717095
15481	4465	-798.841160	399.705316
15501	4402	-798.870524	399.712277
15521	4410	-798.917338	399.725018
15541	4514	-798.856187	399.708513
15561	4582	-798.833751	399.702590
15581	4446	-798.905077	399.719017
15601	4486	-798.893917	399.717967
15621	4640	-798.823123	399.700019
15641	4549	-798.847133	399.705390
15661	4734	-798.840432	399.705000
15681	4406	-798.914100	399.724125
15701	4626	-798.878543	399.713521
15721	4528	-798.872591	399.713123
15741	4665	-798.826758	399.701163
15761	4638	-798.875452	399.712328
15781	4684	-798.834801	399.703187
15801	4638	-798.852478	399.707487
15821	4654	-798.871373	399.711396
15841	4666	-798.800581	399.694337
15861	4752	-798.814451	399.696993
15881	4656	-798.826270	399.700397
15901	4718	-798.844349	399.704421
15921	4696	-798.844796	399.705546
15941	4748	-798.837212	399.702277
15961	4536	-798.888541	399.716183
15981	4766	-798.816094	399.697391
16001	4538	-798.893569	399.718018
16021	4508	-798.891705	399.716747
16041	4628	-798.839474	399.704133
16061	4608	-798.867816	399.711226
16081	4806	-798.815994	399.698277
16101	4606	-798.845041	399.704987
16121	4736	-798.902053	399.718876
16141	4466	-798.900688	399.721083
16161	4660	-798.879772	399.715240
16181	4714	-798.872999	399.711637
16201	4670	-798.840072	399.704216
16221	4644	-798.879724	399.714937
16241	5044	-798.767071	399.684625
16261	4857	-798.817293	399.698420
16281	4650	-798.892943	399.718076
16301	4728	-798.887676	399.716950
16321	4670	-798.894676	399.719748
16341	4519	-798.925402	399.726455
16361	4956	-798.809119	399.696107
16381	4875	-798.814724	399.698675
16401	4676	-798.879824	399.713676
16421	4862	-798.864137	399.710858
16441	4850	-798.841190	399.704398
16461	4660	-798.931292	399.728571
16481	4840	-798.807839	399.696378
16501	4734	-798.831828	399.701715
16521	4762	-798.856486	399.708250
